Date,Place,Opp,Result,TmScore,OppScore,FG,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,FGOpp,FGAOpp,FG%Opp,3POpp,3PAOpp,3P%Opp,FTOpp,FTAOpp,FT%Opp,ORBOpp,TRBOpp,ASTOpp,STLOpp,BLKOpp,TOVOpp,PFOpp,Team
2021-02-03,0,The Citadel,W,85,66,35,69,0.507,9,22,0.409,6,7,0.857,5,33,20,9,5,7,18,21,55,0.382,5,23,0.217,19,25,0.76,9,35,7,4,6,14,10,north-carolina-greensboro
2021-02-08,0,Furman,L,49,68,18,62,0.29,2,18,0.111,11,13,0.846,7,28,5,12,2,15,12,27,57,0.474,7,23,0.304,7,10,0.7,7,42,15,6,8,18,15,north-carolina-greensboro
2021-02-10,1,Furman,W,64,58,22,48,0.458,6,18,0.333,14,20,0.7,7,24,9,7,2,11,16,18,57,0.316,9,34,0.265,13,18,0.722,18,39,10,6,3,18,17,north-carolina-greensboro
2021-02-13,0,Mercer,W,77,74,30,66,0.455,10,27,0.37,7,14,0.5,13,39,20,7,2,10,15,26,56,0.464,10,24,0.417,12,18,0.667,6,27,19,4,2,10,16,north-carolina-greensboro
2021-02-17,0,VMI,L,77,88,32,79,0.405,7,33,0.212,6,9,0.667,14,38,11,5,4,6,22,31,61,0.508,14,29,0.483,12,21,0.571,8,34,21,2,2,9,11,north-carolina-greensboro
2021-02-20,1,Chattanooga,W,60,55,25,63,0.397,4,23,0.174,6,8,0.75,12,37,9,4,3,5,8,19,54,0.352,11,31,0.355,6,6,1,7,32,10,2,2,8,9,north-carolina-greensboro
2021-02-22,0,Western Carolina,W,77,56,32,65,0.492,10,25,0.4,3,4,0.75,9,34,15,10,3,11,16,20,50,0.4,7,21,0.333,9,12,0.75,4,21,11,3,0,16,11,north-carolina-greensboro
2021-02-24,1,Western Carolina,L,80,81,30,77,0.39,10,29,0.345,10,15,0.667,17,48,12,10,3,10,20,25,55,0.455,14,26,0.538,17,20,0.85,2,32,11,4,1,13,15,north-carolina-greensboro
2021-02-27,0,ETSU,W,85,74,29,64,0.453,9,27,0.333,18,26,0.692,10,34,11,9,6,9,19,24,62,0.387,7,25,0.28,19,26,0.731,14,39,15,8,6,13,20,north-carolina-greensboro
2021-03-06,2,The Citadel,W,80,72,28,63,0.444,9,25,0.36,15,17,0.882,6,34,12,7,5,10,19,25,60,0.417,5,26,0.192,17,23,0.739,8,36,8,7,1,12,12,north-carolina-greensboro
2021-03-07,2,ETSU,W,77,65,28,61,0.459,12,24,0.5,9,13,0.692,8,30,14,8,1,4,12,25,54,0.463,9,27,0.333,6,9,0.667,5,28,9,2,2,11,12,north-carolina-greensboro
2021-03-08,2,Mercer,W,69,61,25,62,0.403,6,23,0.261,13,26,0.5,13,35,8,7,5,7,14,22,54,0.407,5,21,0.238,12,13,0.923,7,35,11,4,2,16,19,north-carolina-greensboro
2021-03-20,2,Florida State,L,54,64,19,60,0.317,7,27,0.259,9,13,0.692,7,26,14,7,1,8,18,25,48,0.521,0,9,0,14,20,0.7,5,35,15,3,6,13,15,north-carolina-greensboro
2020-11-25,2,Western Carolina,L,76,98,23,62,0.371,8,26,0.308,22,31,0.71,7,22,6,5,1,12,21,36,64,0.563,10,21,0.476,16,20,0.8,7,34,17,9,4,11,21,north-carolina-wilmington
2020-11-27,0,UNC Asheville,W,76,68,24,50,0.48,4,11,0.364,24,32,0.75,4,26,10,7,4,10,15,29,63,0.46,3,17,0.176,7,12,0.583,7,30,15,6,8,16,26,north-carolina-wilmington
2020-11-28,2,Troy,W,73,50,27,58,0.466,12,23,0.522,7,10,0.7,7,33,12,4,3,7,14,16,54,0.296,5,18,0.278,13,19,0.684,14,35,6,2,2,13,12,north-carolina-wilmington
2020-12-07,0,East Carolina,L,78,88,25,59,0.424,7,22,0.318,21,28,0.75,9,34,10,9,6,19,16,31,68,0.456,14,24,0.583,12,14,0.857,10,36,24,8,7,18,18,north-carolina-wilmington
2020-12-09,1,St. Andrews,W,116,66,44,73,0.603,12,30,0.4,16,24,0.667,12,38,26,16,5,8,16,25,54,0.463,5,10,0.5,11,14,0.786,4,23,7,6,1,25,18,north-carolina-wilmington
2020-12-12,0,Ole Miss,L,58,78,21,51,0.412,9,21,0.429,7,13,0.538,4,20,13,8,1,19,22,30,58,0.517,4,15,0.267,14,21,0.667,10,33,17,8,5,14,16,north-carolina-wilmington
2020-12-18,0,Norfolk State,W,80,72,22,57,0.386,8,25,0.32,28,31,0.903,16,40,12,3,6,14,24,27,59,0.458,4,13,0.308,14,23,0.609,10,28,8,5,2,8,22,north-carolina-wilmington
2020-12-21,0,Campbell,W,78,59,28,60,0.467,8,24,0.333,14,19,0.737,12,36,12,7,1,13,15,24,58,0.414,3,18,0.167,8,11,0.727,9,30,12,7,2,15,18,north-carolina-wilmington
2020-12-23,1,Delaware State,W,87,63,27,56,0.482,6,17,0.353,27,36,0.75,10,39,9,5,8,14,19,23,63,0.365,4,16,0.25,13,16,0.813,8,30,9,5,2,14,25,north-carolina-wilmington
2021-01-18,0,Towson,L,69,72,20,57,0.351,6,19,0.316,23,28,0.821,9,27,7,4,3,12,19,27,57,0.474,1,14,0.071,17,22,0.773,7,37,7,5,3,13,21,north-carolina-wilmington
2021-01-19,0,Towson,L,74,78,23,64,0.359,7,25,0.28,21,23,0.913,8,23,8,2,2,4,20,27,53,0.509,5,15,0.333,19,21,0.905,10,39,8,1,3,11,19,north-carolina-wilmington
2021-01-23,1,Delaware,W,77,70,30,60,0.5,6,18,0.333,11,18,0.611,5,27,10,6,4,5,15,26,56,0.464,4,17,0.235,14,16,0.875,10,37,11,2,3,17,20,north-carolina-wilmington
2021-01-24,1,Delaware,L,62,67,20,58,0.345,3,20,0.15,19,22,0.864,9,26,10,9,0,8,22,21,40,0.525,4,13,0.308,21,31,0.677,7,31,6,4,3,17,20,north-carolina-wilmington
2021-01-30,1,Hofstra,L,73,82,30,63,0.476,8,29,0.276,5,7,0.714,8,24,17,3,2,5,20,31,54,0.574,7,18,0.389,13,18,0.722,10,35,14,3,0,9,13,north-carolina-wilmington
2021-01-31,1,Hofstra,L,83,89,28,59,0.475,9,20,0.45,18,20,0.9,7,30,18,6,5,10,21,32,61,0.525,5,21,0.238,20,27,0.741,12,34,9,6,4,10,18,north-carolina-wilmington
2021-02-27,1,Elon,L,77,80,28,55,0.509,7,20,0.35,14,20,0.7,5,31,14,3,2,10,11,33,68,0.485,11,25,0.44,3,4,0.75,7,32,13,6,1,3,17,north-carolina-wilmington
2021-03-06,2,William & Mary,L,60,73,22,69,0.319,8,21,0.381,8,10,0.8,9,29,12,6,7,13,16,25,57,0.439,4,17,0.235,19,21,0.905,8,41,7,7,3,15,15,north-carolina-wilmington
2020-11-25,1,Oklahoma State,L,68,75,27,71,0.38,5,26,0.192,9,18,0.5,7,32,12,12,0,5,21,27,59,0.458,7,25,0.28,14,27,0.519,13,53,13,1,0,18,17,texas-arlington
2020-11-27,0,Louisiana Tech,L,71,76,26,70,0.371,9,25,0.36,10,15,0.667,11,43,12,7,4,11,18,28,64,0.438,9,23,0.391,11,17,0.647,7,41,13,4,2,12,17,texas-arlington
2020-11-28,2,Northwestern State,W,80,71,30,72,0.417,6,18,0.333,14,20,0.7,11,46,12,12,4,11,13,27,70,0.386,9,25,0.36,8,14,0.571,9,42,12,4,2,16,18,texas-arlington
2020-12-02,0,Arkansas,L,60,72,21,54,0.389,7,19,0.368,11,16,0.688,9,26,7,7,3,12,18,25,62,0.403,7,21,0.333,15,19,0.789,16,39,12,8,4,11,16,texas-arlington
2020-12-04,0,Tulsa,L,64,79,23,54,0.426,10,26,0.385,8,17,0.471,5,26,12,7,0,16,14,32,64,0.5,8,23,0.348,7,11,0.636,12,37,18,8,2,13,15,texas-arlington
2020-12-11,1,Hardin-Simmons,W,91,66,31,62,0.5,9,18,0.5,20,28,0.714,18,51,19,6,5,18,17,22,60,0.367,13,30,0.433,9,13,0.692,5,21,14,9,2,15,21,texas-arlington
2020-12-17,1,Dallas Christian,W,109,48,37,72,0.514,12,38,0.316,23,27,0.852,17,49,25,15,7,18,17,17,59,0.288,7,28,0.25,7,11,0.636,4,22,11,6,1,25,22,texas-arlington
2020-12-22,1,Howard Payne,W,117,53,46,87,0.529,16,42,0.381,9,12,0.75,19,58,31,10,5,13,14,17,64,0.266,9,36,0.25,10,17,0.588,7,26,12,6,1,22,16,texas-arlington
2021-01-01,0,Little Rock,L,93,102,32,68,0.471,10,24,0.417,19,20,0.95,8,21,14,14,0,11,22,35,50,0.7,9,14,0.643,23,27,0.852,3,30,24,6,8,21,17,texas-arlington
2021-01-02,0,Little Rock,L,62,75,21,66,0.318,12,32,0.375,8,16,0.5,9,21,9,8,4,8,25,23,41,0.561,7,14,0.5,22,28,0.786,6,41,16,1,2,21,15,texas-arlington
2021-01-08,0,Louisiana-Monroe,W,77,64,28,57,0.491,10,21,0.476,11,17,0.647,5,30,16,7,3,12,12,26,58,0.448,5,23,0.217,7,9,0.778,2,24,16,8,2,10,16,texas-arlington
2021-01-09,0,Louisiana-Monroe,W,75,74,24,53,0.453,9,25,0.36,18,20,0.9,6,31,13,7,2,13,14,29,60,0.483,10,20,0.5,6,11,0.545,9,29,15,9,5,11,15,texas-arlington
2021-01-15,1,Louisiana,W,91,86,28,64,0.438,11,23,0.478,24,28,0.857,11,39,15,5,12,12,18,33,75,0.44,9,22,0.409,11,21,0.524,10,34,15,7,5,10,18,texas-arlington
2021-01-16,1,Louisiana,L,51,68,18,68,0.265,4,27,0.148,11,13,0.846,12,36,10,7,5,10,18,24,58,0.414,9,15,0.6,11,18,0.611,12,50,16,8,3,16,14,texas-arlington
2021-01-22,1,Little Rock,L,59,66,18,64,0.281,10,33,0.303,13,17,0.765,12,40,12,9,5,17,16,25,60,0.417,8,27,0.296,8,15,0.533,9,40,16,13,7,15,13,texas-arlington
2021-01-23,1,Little Rock,W,66,61,25,60,0.417,8,24,0.333,8,11,0.727,7,31,18,5,8,9,16,20,61,0.328,6,25,0.24,15,19,0.789,17,43,15,3,7,16,16,texas-arlington
2021-01-29,0,Arkansas State,L,75,83,27,70,0.386,9,24,0.375,12,14,0.857,9,34,10,5,8,11,16,29,72,0.403,8,21,0.381,17,19,0.895,18,51,14,5,3,14,14,texas-arlington
2021-01-30,0,Arkansas State,W,65,64,24,57,0.421,9,23,0.391,8,11,0.727,11,35,9,8,3,16,14,27,65,0.415,5,18,0.278,5,6,0.833,13,34,15,10,4,11,11,texas-arlington
2021-02-05,1,Louisiana-Monroe,W,63,56,24,66,0.364,9,25,0.36,6,10,0.6,13,35,17,12,8,7,13,20,50,0.4,7,16,0.438,9,11,0.818,8,36,15,4,3,17,13,texas-arlington
2021-02-06,1,Louisiana-Monroe,W,58,52,21,58,0.362,7,22,0.318,9,13,0.692,13,41,11,8,3,11,13,20,57,0.351,7,29,0.241,5,8,0.625,8,30,17,6,2,9,14,texas-arlington
2021-02-11,1,Texas State,L,56,63,21,57,0.368,6,25,0.24,8,11,0.727,11,33,9,5,8,13,15,23,55,0.418,4,13,0.308,13,16,0.813,9,32,14,9,1,9,12,texas-arlington
2021-02-13,0,Texas State,L,68,79,22,52,0.423,14,29,0.483,10,13,0.769,5,19,15,6,5,12,20,27,58,0.466,7,13,0.538,18,23,0.783,14,37,19,8,2,10,11,texas-arlington
2021-02-22,0,Louisiana,L,74,76,27,68,0.397,8,23,0.348,12,17,0.706,12,33,10,7,3,6,19,23,56,0.411,6,16,0.375,24,32,0.75,10,35,12,4,6,11,13,texas-arlington
2021-02-26,1,Arkansas State,W,73,71,25,62,0.403,7,23,0.304,16,20,0.8,7,24,14,11,7,5,15,30,58,0.517,5,12,0.417,6,10,0.6,9,38,22,3,4,15,21,texas-arlington
2021-02-27,1,Arkansas State,W,64,56,24,59,0.407,8,19,0.421,8,13,0.615,13,40,14,5,5,7,13,21,62,0.339,6,21,0.286,8,10,0.8,10,33,15,4,0,7,13,texas-arlington
2021-03-05,2,Troy,L,86,91,27,68,0.397,10,25,0.4,22,27,0.815,6,29,10,10,7,11,23,29,60,0.483,10,22,0.455,23,33,0.697,10,42,12,6,2,15,21,texas-arlington
2020-12-03,1,Washington,W,76,62,28,64,0.438,7,22,0.318,13,21,0.619,8,36,21,7,4,11,16,25,71,0.352,6,30,0.2,6,9,0.667,17,41,7,6,6,13,18,utah
2020-12-08,1,Idaho State,W,75,59,28,55,0.509,9,18,0.5,10,14,0.714,3,22,21,10,3,7,15,21,57,0.368,5,22,0.227,12,14,0.857,13,36,10,5,5,19,15,utah
2020-12-12,0,BYU,L,64,82,24,66,0.364,9,28,0.321,7,12,0.583,10,25,11,11,0,9,15,31,56,0.554,9,23,0.391,11,12,0.917,8,44,21,3,2,15,17,utah
2020-12-15,1,Utah Valley,W,75,67,28,59,0.475,4,10,0.4,15,21,0.714,5,26,15,7,4,7,19,25,49,0.51,5,15,0.333,12,18,0.667,5,31,17,1,6,19,23,utah
2020-12-18,1,Idaho,W,79,41,26,65,0.4,6,23,0.261,21,23,0.913,14,42,16,13,6,11,14,16,57,0.281,4,23,0.174,5,6,0.833,7,30,8,8,6,20,20,utah
2020-12-31,0,UCLA,L,70,72,26,52,0.5,9,22,0.409,9,12,0.75,5,25,10,2,2,9,17,26,56,0.464,10,20,0.5,10,14,0.714,9,28,16,5,3,8,13,utah
2021-01-02,0,USC,L,46,64,17,61,0.279,3,22,0.136,9,12,0.75,10,27,11,8,0,6,17,25,47,0.532,6,19,0.316,8,14,0.571,6,38,16,3,9,15,15,utah
2021-01-09,1,Oregon,L,73,79,29,52,0.558,6,17,0.353,9,12,0.75,7,32,20,2,6,16,19,28,62,0.452,10,22,0.455,13,16,0.813,6,24,15,10,6,7,16,utah
2021-01-11,1,Colorado,L,58,65,26,58,0.448,4,19,0.211,2,11,0.182,4,30,13,5,4,9,21,21,60,0.35,5,19,0.263,18,24,0.75,13,47,11,2,4,9,14,utah
2021-01-14,1,Stanford,W,79,65,25,51,0.49,4,17,0.235,25,30,0.833,7,35,16,6,6,14,23,17,48,0.354,9,18,0.5,22,30,0.733,6,25,12,7,3,14,27,utah
2021-01-16,1,California,L,63,72,21,51,0.412,6,23,0.261,15,16,0.938,5,28,16,4,2,16,19,25,53,0.472,8,24,0.333,14,19,0.737,6,27,12,6,3,11,17,utah
2021-01-21,0,Washington State,W,71,56,28,51,0.549,6,14,0.429,9,9,1,6,29,19,4,2,16,15,20,53,0.377,7,19,0.368,9,12,0.75,8,23,13,11,2,13,14,utah
2021-01-24,0,Washington,L,79,83,31,61,0.508,7,18,0.389,10,12,0.833,6,28,20,5,3,16,17,29,57,0.509,12,24,0.5,13,22,0.591,9,28,12,9,2,12,18,utah
2021-01-30,0,Colorado,W,77,74,26,52,0.5,9,20,0.45,16,19,0.842,4,29,14,3,2,10,12,28,61,0.459,13,28,0.464,5,6,0.833,6,27,17,5,3,10,20,utah
2021-02-04,1,Arizona,W,73,58,27,53,0.509,8,15,0.533,11,14,0.786,7,28,10,7,2,9,22,20,54,0.37,2,9,0.222,16,20,0.8,13,32,12,6,3,12,15,utah
2021-02-11,0,California,W,76,75,24,47,0.511,7,15,0.467,21,27,0.778,4,19,11,4,5,9,13,28,54,0.519,8,22,0.364,11,13,0.846,7,27,11,5,1,13,23,utah
2021-02-13,0,Stanford,L,66,73,23,54,0.426,6,23,0.261,14,18,0.778,6,30,9,5,3,16,15,31,57,0.544,8,18,0.444,3,9,0.333,5,28,19,8,2,15,23,utah
2021-02-18,0,Oregon State,L,56,74,20,52,0.385,3,18,0.167,13,13,1,5,26,11,5,3,20,18,27,61,0.443,4,18,0.222,16,17,0.941,12,35,18,12,8,12,15,utah
2021-02-20,0,Oregon,L,64,67,23,51,0.451,5,18,0.278,13,16,0.813,6,25,12,3,2,13,13,25,52,0.481,9,23,0.391,8,11,0.727,7,27,12,4,5,11,15,utah
2021-02-25,1,UCLA,L,61,76,26,58,0.448,9,21,0.429,0,0,,2,22,19,5,6,8,10,31,56,0.554,11,19,0.579,3,4,0.75,2,28,13,5,5,10,7,utah
2021-02-27,1,USC,W,71,61,27,56,0.482,9,15,0.6,8,9,0.889,7,26,19,4,7,14,18,22,59,0.373,2,13,0.154,15,21,0.714,16,38,8,11,2,12,13,utah
2021-03-03,1,Oregon State,L,70,75,25,46,0.543,8,19,0.421,12,13,0.923,3,20,16,2,3,15,12,29,55,0.527,10,22,0.455,7,11,0.636,12,30,13,7,1,14,15,utah
2021-03-06,1,Arizona State,W,98,59,39,66,0.591,8,21,0.381,12,12,1,7,39,24,7,5,10,14,24,64,0.375,3,13,0.231,8,16,0.5,9,25,10,6,2,12,11,utah
2021-03-10,2,Washington,W,98,95,32,53,0.604,14,26,0.538,20,27,0.741,2,26,15,5,3,16,14,37,70,0.529,11,28,0.393,10,13,0.769,9,30,15,10,2,14,21,utah
2021-03-11,2,USC,L,85,91,27,64,0.422,6,20,0.3,25,30,0.833,5,34,9,2,2,12,31,28,58,0.483,6,17,0.353,29,39,0.744,6,39,10,3,6,11,24,utah
2020-11-25,2,VCU,L,69,85,24,56,0.429,4,17,0.235,17,26,0.654,10,31,8,3,1,18,19,28,53,0.528,10,24,0.417,19,22,0.864,3,25,16,10,7,14,23,utah-state
2020-11-26,2,South Dakota State,L,59,83,21,57,0.368,7,22,0.318,10,12,0.833,7,29,11,5,3,16,8,32,57,0.561,15,27,0.556,4,5,0.8,3,25,19,7,4,11,16,utah-state
2020-11-27,2,Northern Iowa,W,82,71,26,56,0.464,7,17,0.412,23,31,0.742,7,37,14,5,7,12,13,25,69,0.362,14,37,0.378,7,9,0.778,5,29,13,3,2,10,25,utah-state
2020-12-05,1,BYU,L,64,67,21,59,0.356,2,13,0.154,20,29,0.69,11,38,10,8,2,13,21,22,55,0.4,8,22,0.364,15,19,0.789,5,32,12,3,4,14,24,utah-state
2020-12-08,1,College of Idaho,W,90,64,30,58,0.517,4,12,0.333,26,30,0.867,12,38,18,12,3,13,13,22,57,0.386,12,34,0.353,8,9,0.889,9,23,13,5,3,18,21,utah-state
2020-12-18,1,Northern Colorado,W,63,50,26,62,0.419,3,8,0.375,8,13,0.615,14,38,13,9,2,9,10,19,48,0.396,6,23,0.261,6,9,0.667,5,26,8,3,3,16,15,utah-state
2020-12-21,1,San Jose State,W,107,62,43,83,0.518,11,31,0.355,10,15,0.667,19,55,27,7,7,9,22,23,70,0.329,6,26,0.231,10,21,0.476,13,35,9,4,6,13,13,utah-state
2020-12-23,1,San Jose State,W,85,52,30,70,0.429,8,24,0.333,17,25,0.68,11,52,19,6,10,13,18,15,64,0.234,4,20,0.2,18,26,0.692,7,38,8,7,6,16,21,utah-state
2020-12-31,0,Air Force,W,83,48,34,65,0.523,12,30,0.4,3,6,0.5,15,31,24,11,1,8,21,17,36,0.472,5,19,0.263,9,14,0.643,5,19,12,3,2,24,11,utah-state
2021-01-02,0,Air Force,W,72,53,30,55,0.545,7,19,0.368,5,10,0.5,12,36,15,7,7,18,15,19,47,0.404,5,14,0.357,10,12,0.833,4,19,8,9,3,16,15,utah-state
2021-01-06,2,New Mexico,W,77,45,28,57,0.491,4,16,0.25,17,21,0.81,10,38,16,7,10,13,12,15,56,0.268,5,21,0.238,10,14,0.714,8,28,5,7,5,16,17,utah-state
2021-01-08,2,New Mexico,W,82,46,32,63,0.508,7,16,0.438,11,17,0.647,17,49,20,6,5,15,8,19,61,0.311,5,21,0.238,3,4,0.75,5,20,8,6,4,13,17,utah-state
2021-01-14,1,San Diego State,W,57,45,23,53,0.434,9,23,0.391,2,2,1,5,34,16,10,4,15,12,17,54,0.315,5,21,0.238,6,9,0.667,8,30,10,10,2,16,10,utah-state
2021-01-16,1,San Diego State,W,64,59,19,51,0.373,7,21,0.333,19,25,0.76,10,38,11,5,7,15,19,23,56,0.411,6,19,0.316,7,15,0.467,5,28,7,6,3,10,22,utah-state
2021-01-19,1,Colorado State,W,83,64,26,57,0.456,10,19,0.526,21,28,0.75,12,42,20,7,4,13,17,21,52,0.404,9,27,0.333,13,18,0.722,4,23,16,5,3,15,21,utah-state
2021-01-21,1,Colorado State,L,76,84,27,64,0.422,8,31,0.258,14,22,0.636,13,32,17,6,2,14,23,25,50,0.5,9,20,0.45,25,29,0.862,4,31,18,9,4,13,23,utah-state
2021-01-25,0,UNLV,L,56,59,20,61,0.328,5,22,0.227,11,12,0.917,13,39,11,8,7,17,12,20,61,0.328,13,30,0.433,6,7,0.857,9,37,14,13,3,18,16,utah-state
2021-01-27,0,UNLV,W,83,74,31,62,0.5,10,19,0.526,11,17,0.647,13,39,21,5,3,12,15,26,60,0.433,10,28,0.357,12,16,0.75,7,28,15,6,4,11,16,utah-state
2021-02-04,0,Fresno State,W,69,53,26,52,0.5,6,14,0.429,11,15,0.733,9,31,17,8,7,11,14,20,54,0.37,4,19,0.211,9,13,0.692,9,28,8,6,3,11,16,utah-state
2021-02-17,0,Boise State,L,70,79,29,63,0.46,3,16,0.188,9,13,0.692,9,34,14,6,3,13,20,28,63,0.444,8,23,0.348,15,17,0.882,7,30,13,4,1,10,18,utah-state
2021-02-19,0,Boise State,L,77,81,33,66,0.5,4,14,0.286,7,11,0.636,14,31,14,6,3,11,18,29,54,0.537,7,17,0.412,16,20,0.8,6,24,15,6,6,12,15,utah-state
2021-02-26,1,Nevada,W,75,72,23,52,0.442,11,21,0.524,18,27,0.667,11,37,20,7,5,16,9,24,58,0.414,13,26,0.5,11,14,0.786,6,26,18,11,1,12,22,utah-state
2021-02-28,1,Nevada,W,87,66,29,68,0.426,4,22,0.182,25,27,0.926,15,44,22,11,3,12,17,24,51,0.471,8,19,0.421,10,15,0.667,1,22,13,7,3,19,19,utah-state
2021-03-04,1,Wyoming,W,72,59,30,66,0.455,6,20,0.3,6,10,0.6,9,38,20,5,5,9,15,21,56,0.375,9,31,0.29,8,12,0.667,3,30,11,6,1,12,14,utah-state
2021-03-06,0,Fresno State,W,57,51,21,52,0.404,6,15,0.4,9,16,0.563,9,35,14,8,5,11,14,18,52,0.346,7,22,0.318,8,9,0.889,7,28,8,4,4,11,19,utah-state
2021-03-11,2,UNLV,W,74,53,28,62,0.452,6,18,0.333,12,15,0.8,10,44,18,6,5,10,12,19,59,0.322,6,22,0.273,9,13,0.692,7,27,9,7,4,12,15,utah-state
2021-03-12,2,Colorado State,W,62,50,22,61,0.361,7,25,0.28,11,14,0.786,14,45,16,4,11,11,14,17,67,0.254,3,19,0.158,13,18,0.722,17,41,6,7,4,6,16,utah-state
2021-03-13,2,San Diego State,L,57,68,19,51,0.373,3,13,0.231,16,19,0.842,10,30,10,2,4,16,12,26,58,0.448,2,15,0.133,14,17,0.824,9,27,7,10,5,7,20,utah-state
2021-03-19,2,Texas Tech,L,53,65,22,50,0.44,4,19,0.211,5,10,0.5,8,34,13,3,9,22,13,26,62,0.419,7,18,0.389,6,8,0.75,6,26,15,8,3,7,14,utah-state
2020-12-02,1,North Dakota,W,74,73,27,59,0.458,1,10,0.1,19,27,0.704,11,33,11,2,2,14,27,26,54,0.481,7,19,0.368,14,25,0.56,9,35,12,6,0,18,27,dixie-state
2020-12-05,1,St. Katherine,W,86,48,34,71,0.479,12,29,0.414,6,10,0.6,13,45,22,6,4,12,16,19,62,0.306,0,18,0,10,13,0.769,9,29,8,6,1,14,14,dixie-state
2020-12-12,0,Denver,W,73,70,25,59,0.424,10,27,0.37,13,21,0.619,4,24,13,12,2,13,20,23,49,0.469,4,15,0.267,20,22,0.909,4,37,9,5,3,21,21,dixie-state
2020-12-17,0,Southern Utah,L,78,85,27,59,0.458,9,23,0.391,15,20,0.75,4,29,12,4,3,12,25,30,70,0.429,11,31,0.355,14,22,0.636,14,40,17,6,1,11,19,dixie-state
2020-12-19,1,Bethesda University (CA),W,90,69,36,57,0.632,5,15,0.333,13,28,0.464,6,37,25,9,0,13,14,28,64,0.438,6,27,0.222,7,13,0.538,7,28,12,7,0,14,21,dixie-state
2020-12-29,0,Gonzaga,L,67,112,24,56,0.429,4,15,0.267,15,22,0.682,5,25,17,4,0,19,21,44,73,0.603,8,23,0.348,16,24,0.667,8,37,26,11,0,7,19,dixie-state
2021-01-13,1,New Mexico,L,63,72,22,66,0.333,8,24,0.333,11,19,0.579,11,34,16,6,1,7,20,27,64,0.422,2,12,0.167,16,23,0.696,15,46,9,1,11,9,19,dixie-state
2021-01-15,0,Texas-Rio Grande Valley,L,49,82,18,52,0.346,1,14,0.071,12,17,0.706,7,26,10,6,2,29,20,32,71,0.451,8,30,0.267,10,16,0.625,14,42,21,17,8,16,20,dixie-state
2021-01-16,0,Texas-Rio Grande Valley,L,65,72,24,56,0.429,5,26,0.192,12,22,0.545,12,36,16,7,0,17,26,28,61,0.459,4,19,0.211,12,25,0.48,11,35,19,9,1,12,21,dixie-state
2021-01-22,1,Grand Canyon,L,74,77,28,62,0.452,8,21,0.381,10,14,0.714,6,30,18,6,2,11,19,27,62,0.435,8,23,0.348,15,21,0.714,13,41,11,6,4,16,14,dixie-state
2021-01-23,1,Grand Canyon,L,46,81,16,45,0.356,2,12,0.167,12,19,0.632,4,24,8,6,2,18,26,28,57,0.491,7,22,0.318,18,24,0.75,8,38,14,7,2,10,21,dixie-state
2021-01-29,0,California Baptist,L,74,89,27,67,0.403,5,21,0.238,15,19,0.789,9,33,18,8,4,10,21,30,59,0.508,13,31,0.419,16,21,0.762,6,37,21,1,4,13,17,dixie-state
2021-01-30,0,California Baptist,W,79,75,31,67,0.463,7,17,0.412,10,16,0.625,6,28,17,12,1,11,15,27,57,0.474,10,23,0.435,11,18,0.611,10,45,17,3,4,23,20,dixie-state
2021-02-05,1,Seattle,W,77,76,22,64,0.344,5,19,0.263,28,31,0.903,12,42,12,7,2,10,18,27,71,0.38,11,34,0.324,11,15,0.733,12,40,11,5,5,12,23,dixie-state
2021-02-06,1,Seattle,L,56,77,19,57,0.333,4,18,0.222,14,20,0.7,9,36,9,11,2,23,22,24,57,0.421,10,27,0.37,19,27,0.704,6,31,8,11,3,17,20,dixie-state
2021-02-12,0,Utah Valley,L,72,87,26,69,0.377,7,24,0.292,13,16,0.813,8,35,22,8,4,17,23,34,63,0.54,6,17,0.353,13,30,0.433,8,43,27,11,8,15,16,dixie-state
2021-02-13,0,Utah Valley,W,93,89,30,58,0.517,7,18,0.389,26,29,0.897,5,28,21,7,1,13,24,32,66,0.485,3,12,0.25,22,33,0.667,17,39,20,8,6,14,22,dixie-state
2021-02-19,1,Tarleton State,L,59,77,17,56,0.304,4,23,0.174,21,28,0.75,15,36,13,4,1,15,19,25,50,0.5,6,12,0.5,21,25,0.84,3,28,14,8,2,9,24,dixie-state
2021-02-20,1,Tarleton State,W,64,48,20,48,0.417,11,28,0.393,13,17,0.765,7,33,16,4,2,15,20,18,51,0.353,2,13,0.154,10,15,0.667,7,28,4,8,5,11,14,dixie-state
2021-03-05,1,New Mexico State,L,66,76,23,47,0.489,7,17,0.412,13,17,0.765,6,26,13,7,4,18,20,28,70,0.4,10,35,0.286,10,19,0.526,24,43,16,10,2,10,17,dixie-state
2021-03-06,1,New Mexico State,L,56,68,18,52,0.346,6,17,0.353,14,15,0.933,5,28,12,7,4,18,23,24,54,0.444,7,24,0.292,13,18,0.722,8,36,13,9,5,16,18,dixie-state
2020-11-26,1,Adams State,W,100,75,43,70,0.614,5,14,0.357,9,14,0.643,12,39,32,9,6,12,18,26,63,0.413,9,23,0.391,14,19,0.737,7,25,16,9,3,18,21,utah-valley
2020-11-28,0,BYU,L,60,82,21,57,0.368,5,14,0.357,13,21,0.619,9,29,11,6,1,18,16,30,57,0.526,11,25,0.44,11,14,0.786,6,33,22,6,5,18,21,utah-valley
